"","slice","avgAC","subj","hemi","roi"
"556",19,44396.5628004808,130518,"R","subiculum"
"557",20,30104.9984375,130518,"R","subiculum"
"558",1,81248.9072265625,130518,"R","SRLM"
"559",2,61057.2037259615,130518,"R","SRLM"
"560",3,48646.5168269231,130518,"R","SRLM"
"561",4,46903.4087611607,130518,"R","SRLM"
"562",5,55555.5768229167,130518,"R","SRLM"
"563",6,46382.0890625,130518,"R","SRLM"
"564",7,53920.1256510417,130518,"R","SRLM"
"565",8,62045.0966796875,130518,"R","SRLM"
"566",9,44922.5580357143,130518,"R","SRLM"
"567",10,42451.2669270833,130518,"R","SRLM"
"568",11,87253.080078125,130518,"R","SRLM"
"569",12,44467.8205915179,130518,"R","SRLM"
"570",13,58790.1223958333,130518,"R","SRLM"
"571",14,80969.0522460938,130518,"R","SRLM"
"572",15,59053.1640625,130518,"R","SRLM"
"573",16,53895.431640625,130518,"R","SRLM"
"574",17,51231.2247721354,130518,"R","SRLM"
"575",18,57693.752265625,130518,"R","SRLM"
"576",19,51066.5036057692,130518,"R","SRLM"
"577",20,50007.3990119485,130518,"R","SRLM"
"578",21,29307.4996744792,130518,"R","SRLM"
"579",1,40108.6633522727,134627,"L","CA1"
"580",2,36010.2682291667,134627,"L","CA1"
"581",3,39809.0482954545,134627,"L","CA1"
"582",4,50054.9944411058,134627,"L","CA1"
"583",5,41166.1715494792,134627,"L","CA1"
"584",6,30568.6328125,134627,"L","CA1"
"585",7,32158.1834852431,134627,"L","CA1"
"586",8,44800.4787109375,134627,"L","CA1"
"587",9,36481.3234863281,134627,"L","CA1"
"588",10,38948.251953125,134627,"L","CA1"
"589",11,49584.2881747159,134627,"L","CA1"
"590",12,44493.060546875,134627,"L","CA1"
"591",13,66307.0596590909,134627,"L","CA1"
"592",14,41438.607421875,134627,"L","CA1"
"593",15,30286.1911132812,134627,"L","CA1"
"594",16,27667.5706380208,134627,"L","CA1"
"595",17,34157.7827148438,134627,"L","CA1"
"596",18,27793.0223664315,134627,"L","CA1"
"597",19,25627.8406427557,134627,"L","CA1"
"598",20,31145.1396484375,134627,"L","CA1"
"599",1,76674.3671875,134627,"L","CA4DG"
"600",2,106480.520833333,134627,"L","CA4DG"
"601",3,78268.837890625,134627,"L","CA4DG"
"602",4,70937.1302083333,134627,"L","CA4DG"
"603",5,59407.49453125,134627,"L","CA4DG"
"604",6,38182.7094726562,134627,"L","CA4DG"
"605",7,30523.7317708333,134627,"L","CA4DG"
"606",8,30729.5260416667,134627,"L","CA4DG"
"607",9,54657.5364583333,134627,"L","CA4DG"
"608",10,46888.736328125,134627,"L","CA4DG"
"609",11,39032.5338541667,134627,"L","CA4DG"
"610",12,44705.6341145833,134627,"L","CA4DG"
"611",13,34391.951171875,134627,"L","CA4DG"
"612",14,24957.2714029948,134627,"L","CA4DG"
"613",15,20355.2030436198,134627,"L","CA4DG"
"614",16,26614.529296875,134627,"L","CA4DG"
"615",1,66021.2801339286,134627,"L","CA2CA3"
"616",2,43930.3469238281,134627,"L","CA2CA3"
"617",3,51359.9368024554,134627,"L","CA2CA3"
"618",4,59431.4773763021,134627,"L","CA2CA3"
"619",5,56211.0542534722,134627,"L","CA2CA3"
"620",6,69922.0538194444,134627,"L","CA2CA3"
"621",7,121880.610677083,134627,"L","CA2CA3"
"622",8,172181.44921875,134627,"L","CA2CA3"
"623",9,41022.9703125,134627,"L","CA2CA3"
"624",10,28641.154296875,134627,"L","CA2CA3"
"625",11,29267.60859375,134627,"L","CA2CA3"
"626",12,39772.1149088542,134627,"L","CA2CA3"
"627",13,30441.928515625,134627,"L","CA2CA3"
"628",14,50394.7993164062,134627,"L","CA2CA3"
"629",15,43254.529296875,134627,"L","CA2CA3"
"630",16,31165.0046037946,134627,"L","CA2CA3"
"631",17,30470.1541341146,134627,"L","CA2CA3"
"632",18,37194.4143066406,134627,"L","CA2CA3"
"633",1,52737.6831054688,134627,"L","subiculum"
"634",2,49525.8823242188,134627,"L","subiculum"
"635",3,59289.4306640625,134627,"L","subiculum"
"636",4,54801.9343261719,134627,"L","subiculum"
"637",5,43338.0731534091,134627,"L","subiculum"
"638",6,41522.7209201389,134627,"L","subiculum"
"639",7,63161.4622395833,134627,"L","subiculum"
"640",8,67286.9389204545,134627,"L","subiculum"
"641",9,95102.697265625,134627,"L","subiculum"
"642",10,118360.75625,134627,"L","subiculum"
"643",11,88820.2895507812,134627,"L","subiculum"
"644",12,44200.203125,134627,"L","subiculum"
"645",13,62454.64453125,134627,"L","subiculum"
"646",14,60034.046875,134627,"L","subiculum"
"647",15,68902.16015625,134627,"L","subiculum"
"648",16,35800.568359375,134627,"L","subiculum"
"649",17,44094.4487304688,134627,"L","subiculum"
"650",18,38769.828125,134627,"L","subiculum"
"651",19,27358.21953125,134627,"L","subiculum"
"652",20,21981.466796875,134627,"L","subiculum"
"653",1,50889.4296875,134627,"L","SRLM"
"654",2,49167.7967354911,134627,"L","SRLM"
"655",3,63616.9217247596,134627,"L","SRLM"
"656",4,66456.58203125,134627,"L","SRLM"
"657",5,70855.9436035156,134627,"L","SRLM"
"658",6,48063.2268880208,134627,"L","SRLM"
"659",7,35506.3727213542,134627,"L","SRLM"
"660",8,42014.046875,134627,"L","SRLM"
"661",9,44286.1752929688,134627,"L","SRLM"
"662",10,53551.8217075893,134627,"L","SRLM"
"663",11,51162.1500651042,134627,"L","SRLM"
"664",12,69010.0608258929,134627,"L","SRLM"
"665",13,75807.525390625,134627,"L","SRLM"
"666",14,34767.1773003472,134627,"L","SRLM"
"667",15,36705.63671875,134627,"L","SRLM"
"668",16,32351.9477864583,134627,"L","SRLM"
"669",17,30095.1242042824,134627,"L","SRLM"
"670",18,28715.4582519531,134627,"L","SRLM"
"671",19,39262.892578125,134627,"L","SRLM"
"672",1,32825.5234375,134627,"R","CA1"
"673",2,41734.5127467105,134627,"R","CA1"
"674",3,43702.5448242187,134627,"R","CA1"
"675",4,38830.4984654018,134627,"R","CA1"
"676",5,28909.4506835938,134627,"R","CA1"
"677",6,43361.8657670455,134627,"R","CA1"
"678",7,27060.1638183594,134627,"R","CA1"
"679",8,31512.1040581597,134627,"R","CA1"
"680",9,33884.9733664773,134627,"R","CA1"
"681",10,35654.783984375,134627,"R","CA1"
"682",11,29009.2992621528,134627,"R","CA1"
"683",12,39713.2651367188,134627,"R","CA1"
"684",13,38446.6870117188,134627,"R","CA1"
"685",14,40034.3845486111,134627,"R","CA1"
"686",15,44740.2863991477,134627,"R","CA1"
"687",16,43351.0604073661,134627,"R","CA1"
"688",17,67205.1838942308,134627,"R","CA1"
"689",18,67981.2398158482,134627,"R","CA1"
"690",19,56807.5088778409,134627,"R","CA1"
"691",20,44618.2295200893,134627,"R","CA1"
"692",21,55930.7900727371,134627,"R","CA1"
"693",22,42165.01171875,134627,"R","CA1"
"694",1,38052.4156901042,134627,"R","CA4DG"
"695",2,41425.7885298295,134627,"R","CA4DG"
"696",3,31319.2522786458,134627,"R","CA4DG"
"697",4,29550.487890625,134627,"R","CA4DG"
"698",5,40798.83984375,134627,"R","CA4DG"
"699",6,41887.5979817708,134627,"R","CA4DG"
"700",7,42021.2220052083,134627,"R","CA4DG"
"701",8,30056.80703125,134627,"R","CA4DG"
"702",9,83084.4462890625,134627,"R","CA4DG"
"703",10,87877.2623697917,134627,"R","CA4DG"
"704",11,51319.93984375,134627,"R","CA4DG"
"705",12,44190.0141601562,134627,"R","CA4DG"
"706",13,67844.21875,134627,"R","CA4DG"
"707",14,38798.32421875,134627,"R","CA4DG"
"708",15,38047.755859375,134627,"R","CA4DG"
"709",16,32201.021484375,134627,"R","CA4DG"
"710",1,47759.056640625,134627,"R","CA2CA3"
"711",2,44615.7595486111,134627,"R","CA2CA3"
"712",3,43291.2827148438,134627,"R","CA2CA3"
"713",4,56546.0129743304,134627,"R","CA2CA3"
"714",5,30630.769140625,134627,"R","CA2CA3"
"715",6,38994.9362792969,134627,"R","CA2CA3"
"716",7,25331.7158203125,134627,"R","CA2CA3"
"717",8,37547.56484375,134627,"R","CA2CA3"
"718",9,36515.0865885417,134627,"R","CA2CA3"
"719",10,52475.2838541667,134627,"R","CA2CA3"
"720",11,39526.564453125,134627,"R","CA2CA3"
"721",12,57457.3375,134627,"R","CA2CA3"
"722",13,52347.0971679688,134627,"R","CA2CA3"
"723",14,40343.551171875,134627,"R","CA2CA3"
"724",15,41627.8864397321,134627,"R","CA2CA3"
"725",16,92158.1372514205,134627,"R","CA2CA3"
"726",17,67659.4714543269,134627,"R","CA2CA3"
"727",18,121951.882421875,134627,"R","CA2CA3"
"728",19,80177.4765625,134627,"R","CA2CA3"
"729",1,25518.5373883929,134627,"R","subiculum"
"730",2,22182.7745225694,134627,"R","subiculum"
"731",3,32320.4405381944,134627,"R","subiculum"
"732",4,41666.921875,134627,"R","subiculum"
"733",5,44356.9197048611,134627,"R","subiculum"
"734",6,34070.0071614583,134627,"R","subiculum"
"735",7,29470.083203125,134627,"R","subiculum"
"736",8,37584.7962239583,134627,"R","subiculum"
"737",9,48954.2311197917,134627,"R","subiculum"
"738",10,37004.984375,134627,"R","subiculum"
"739",11,54446.169921875,134627,"R","subiculum"
"740",12,112887.093359375,134627,"R","subiculum"
"741",13,73136.193359375,134627,"R","subiculum"
"742",14,52245.5908203125,134627,"R","subiculum"
"743",15,69561.3994140625,134627,"R","subiculum"
"744",16,68912.7161458333,134627,"R","subiculum"
"745",17,33359.3798828125,134627,"R","subiculum"
"746",18,40189.6443359375,134627,"R","subiculum"
"747",19,45060.7365579044,134627,"R","subiculum"
"748",20,33439.9397977941,134627,"R","subiculum"
"749",1,45704.218359375,134627,"R","SRLM"
"750",2,31701.7008463542,134627,"R","SRLM"
"751",3,31512.9580078125,134627,"R","SRLM"
"752",4,28083.4781901042,134627,"R","SRLM"
"753",5,32809.7087402344,134627,"R","SRLM"
"754",6,41823.8095703125,134627,"R","SRLM"
"755",7,39583.26171875,134627,"R","SRLM"
"756",8,43232.704296875,134627,"R","SRLM"
"757",9,47630.064453125,134627,"R","SRLM"
"758",10,48409.9296875,134627,"R","SRLM"
"759",11,60401.5732421875,134627,"R","SRLM"
"760",12,42480.5792410714,134627,"R","SRLM"
"761",13,77429.3237847222,134627,"R","SRLM"
"762",14,82323.7398792614,134627,"R","SRLM"
"763",15,47236.6471354167,134627,"R","SRLM"
"764",16,52491.4370117188,134627,"R","SRLM"
"765",17,40460.6791178385,134627,"R","SRLM"
"766",18,35540.1066623264,134627,"R","SRLM"
"767",19,43259.462890625,134627,"R","SRLM"
"768",20,35136.3891601562,134627,"R","SRLM"
"769",1,26081.2611177885,135124,"L","CA1"
"770",2,28711.490234375,135124,"L","CA1"
"771",3,28406.9921875,135124,"L","CA1"
"772",4,23092.9442274306,135124,"L","CA1"
"773",5,24814.19921875,135124,"L","CA1"
"774",6,26927.6748934659,135124,"L","CA1"
"775",7,25578.8021484375,135124,"L","CA1"
"776",8,26042.6353515625,135124,"L","CA1"
"777",9,23399.4383877841,135124,"L","CA1"
"778",10,25601.0083451705,135124,"L","CA1"
"779",11,26569.9091045673,135124,"L","CA1"
"780",12,26962.9227764423,135124,"L","CA1"
"781",13,29455.3533528646,135124,"L","CA1"
"782",14,30180.1654459635,135124,"L","CA1"
"783",15,30505.5455228365,135124,"L","CA1"
"784",16,40979.711339614,135124,"L","CA1"
"785",17,49852.8478887649,135124,"L","CA1"
"786",18,25614.6463758681,135124,"L","CA1"
"787",19,27759.1910993304,135124,"L","CA1"
"788",20,27009.1287760417,135124,"L","CA1"
"789",1,31499.9267578125,135124,"L","CA4DG"
"790",2,40439.3681640625,135124,"L","CA4DG"
"791",3,55126.21484375,135124,"L","CA4DG"
"792",4,41015.26171875,135124,"L","CA4DG"
"793",5,37106.8333333333,135124,"L","CA4DG"
"794",6,36887.4814453125,135124,"L","CA4DG"
"795",7,43945.55078125,135124,"L","CA4DG"
"796",8,26317.6959635417,135124,"L","CA4DG"
"797",9,31343.76953125,135124,"L","CA4DG"
"798",10,34658.978515625,135124,"L","CA4DG"
"799",11,28661.671875,135124,"L","CA4DG"
"800",12,36889.1953125,135124,"L","CA4DG"
"801",13,29000.0055803571,135124,"L","CA4DG"
"802",14,30525.3657552083,135124,"L","CA4DG"
"803",15,30742.0757378472,135124,"L","CA4DG"
"804",16,32825.5475260417,135124,"L","CA4DG"
"805",17,27515.0703125,135124,"L","CA4DG"
"806",1,21753.4697265625,135124,"L","CA2CA3"
"807",2,34868.4956430288,135124,"L","CA2CA3"
"808",3,42363.5365234375,135124,"L","CA2CA3"
"809",4,38602.8815104167,135124,"L","CA2CA3"
"810",5,34732.5139973958,135124,"L","CA2CA3"
"811",6,29351.2243303571,135124,"L","CA2CA3"
"812",7,35347.7595214844,135124,"L","CA2CA3"
"813",8,34962.369140625,135124,"L","CA2CA3"
"814",9,30294.9716796875,135124,"L","CA2CA3"
"815",10,34508.835546875,135124,"L","CA2CA3"
"816",11,30025.2340494792,135124,"L","CA2CA3"
"817",12,33109.8962402344,135124,"L","CA2CA3"
"818",13,33908.1669921875,135124,"L","CA2CA3"
"819",14,32091.8779296875,135124,"L","CA2CA3"
"820",15,33490.3797743056,135124,"L","CA2CA3"
"821",16,40296.1665527344,135124,"L","CA2CA3"
"822",17,38131.3077713816,135124,"L","CA2CA3"
"823",18,27789.2134486607,135124,"L","CA2CA3"
"824",1,38462.1266276042,135124,"L","subiculum"
"825",2,41563.1567382812,135124,"L","subiculum"
"826",3,42271.7952473958,135124,"L","subiculum"
"827",4,40758.4587402344,135124,"L","subiculum"
"828",5,32749.9029947917,135124,"L","subiculum"
"829",6,32523.734765625,135124,"L","subiculum"
"830",7,32219.2779947917,135124,"L","subiculum"
"831",8,35348.8564453125,135124,"L","subiculum"
"832",9,56209.0666232639,135124,"L","subiculum"
"833",10,35485.6213107639,135124,"L","subiculum"
"834",11,32128.8626953125,135124,"L","subiculum"
"835",12,24924.1270616319,135124,"L","subiculum"
"836",13,27701.3349609375,135124,"L","subiculum"
"837",14,42677.166015625,135124,"L","subiculum"
"838",15,33400.1666666667,135124,"L","subiculum"
"839",16,34692.2640625,135124,"L","subiculum"
"840",17,59442.8874699519,135124,"L","subiculum"
"841",18,46553.8249511719,135124,"L","subiculum"
"842",19,42444.0451822917,135124,"L","subiculum"
"843",20,33380.9267578125,135124,"L","subiculum"
"844",21,32415.279296875,135124,"L","subiculum"
"845",1,29642.39453125,135124,"L","SRLM"
"846",2,34096.9090711806,135124,"L","SRLM"
"847",3,31082.9968261719,135124,"L","SRLM"
"848",4,26857.2335379464,135124,"L","SRLM"
"849",5,27799.8935546875,135124,"L","SRLM"
"850",6,33766.1403808594,135124,"L","SRLM"
"851",7,26647.9663085938,135124,"L","SRLM"
"852",8,29217.248046875,135124,"L","SRLM"
"853",9,32951.0421006944,135124,"L","SRLM"
"854",10,24418.0505642361,135124,"L","SRLM"
"855",11,26958.9191894531,135124,"L","SRLM"
"856",12,29075.9320913462,135124,"L","SRLM"
"857",13,26338.0379638672,135124,"L","SRLM"
"858",14,42474.9601862981,135124,"L","SRLM"
"859",15,30232.5994037829,135124,"L","SRLM"
"860",16,29567.4803936298,135124,"L","SRLM"
"861",17,31146.2644127155,135124,"L","SRLM"
"862",18,33616.1865985577,135124,"L","SRLM"
"863",19,40963.7212611607,135124,"L","SRLM"
"864",1,26813.2233072917,135124,"R","CA1"
"865",2,33443.6235351562,135124,"R","CA1"
"866",3,33261.6544053819,135124,"R","CA1"
"867",4,32608.9634915865,135124,"R","CA1"
"868",5,32239.285546875,135124,"R","CA1"
"869",6,24408.7536892361,135124,"R","CA1"
"870",7,22890.2512555804,135124,"R","CA1"
"871",8,25611.9724121094,135124,"R","CA1"
"872",9,32381.91328125,135124,"R","CA1"
"873",10,31136.717578125,135124,"R","CA1"
"874",11,31321.6235795455,135124,"R","CA1"
"875",12,31556.9825520833,135124,"R","CA1"
"876",13,35508.3984375,135124,"R","CA1"
"877",14,39281.4542236328,135124,"R","CA1"
"878",15,41183.4437779018,135124,"R","CA1"
"879",16,44754.1741943359,135124,"R","CA1"
"880",17,53841.1233016304,135124,"R","CA1"
"881",18,51413.7382061298,135124,"R","CA1"
"882",19,38929.1793323864,135124,"R","CA1"
"883",20,40474.1440716912,135124,"R","CA1"
"884",21,45334.3374310662,135124,"R","CA1"
"885",1,38676.703125,135124,"R","CA4DG"
"886",2,36274.44453125,135124,"R","CA4DG"
"887",3,51753.779296875,135124,"R","CA4DG"
"888",4,46613.3017578125,135124,"R","CA4DG"
"889",5,42542.410546875,135124,"R","CA4DG"
"890",6,40106.422265625,135124,"R","CA4DG"
"891",7,49572.98984375,135124,"R","CA4DG"
"892",8,46227.857421875,135124,"R","CA4DG"
"893",9,44036.6859375,135124,"R","CA4DG"
"894",10,56600.747265625,135124,"R","CA4DG"
"895",11,27421.328515625,135124,"R","CA4DG"
"896",12,33323.492578125,135124,"R","CA4DG"
"897",13,38337.1220703125,135124,"R","CA4DG"
"898",14,47362.5926846591,135124,"R","CA4DG"
"899",15,44351.4134457237,135124,"R","CA4DG"
"900",16,43470.2525111607,135124,"R","CA4DG"
"901",1,33321.9870383523,135124,"R","CA2CA3"
"902",2,36125.267578125,135124,"R","CA2CA3"
"903",3,28842.3198242188,135124,"R","CA2CA3"
"904",4,40743.4506835938,135124,"R","CA2CA3"
"905",5,25101.4936523438,135124,"R","CA2CA3"
"906",6,28329.611328125,135124,"R","CA2CA3"
"907",7,32004.30859375,135124,"R","CA2CA3"
"908",8,23179.3125,135124,"R","CA2CA3"
"909",9,36624.71875,135124,"R","CA2CA3"
"910",10,37749.369140625,135124,"R","CA2CA3"
"911",11,28172.8734375,135124,"R","CA2CA3"
"912",12,32212.63046875,135124,"R","CA2CA3"
"913",13,36699.98984375,135124,"R","CA2CA3"
"914",14,37659.5466145833,135124,"R","CA2CA3"
"915",15,37841.5668712798,135124,"R","CA2CA3"
"916",16,39086.9760416667,135124,"R","CA2CA3"
"917",17,34520.62109375,135124,"R","CA2CA3"
"918",1,33029.2369791667,135124,"R","subiculum"
"919",2,49022.3642578125,135124,"R","subiculum"
"920",3,43969.5516493056,135124,"R","subiculum"
"921",4,53351.95703125,135124,"R","subiculum"
"922",5,53184.6970703125,135124,"R","subiculum"
"923",6,33186.8342013889,135124,"R","subiculum"
"924",7,39583.199609375,135124,"R","subiculum"
"925",8,38261.0795454545,135124,"R","subiculum"
"926",9,32428.7446289062,135124,"R","subiculum"
"927",10,36940.4879557292,135124,"R","subiculum"
"928",11,32742.3820800781,135124,"R","subiculum"
"929",12,35056.1363932292,135124,"R","subiculum"
"930",13,41211.8588867188,135124,"R","subiculum"
"931",14,46211.84375,135124,"R","subiculum"
"932",15,63573.4733072917,135124,"R","subiculum"
"933",16,65225.7594401042,135124,"R","subiculum"
"934",17,62095.619140625,135124,"R","subiculum"
"935",18,51553.5061848958,135124,"R","subiculum"
"936",19,40797.52734375,135124,"R","subiculum"
"937",1,29491.7470703125,135124,"R","SRLM"
"938",2,36595.9165039062,135124,"R","SRLM"
"939",3,39828.501953125,135124,"R","SRLM"
"940",4,41565.75625,135124,"R","SRLM"
"941",5,37518.9853515625,135124,"R","SRLM"
"942",6,27065.0128580729,135124,"R","SRLM"
"943",7,35619.810546875,135124,"R","SRLM"
"944",8,37752.7973632812,135124,"R","SRLM"
"945",9,53330.214453125,135124,"R","SRLM"
"946",10,52527.388671875,135124,"R","SRLM"
"947",11,33380.1261160714,135124,"R","SRLM"
"948",12,28774.1994140625,135124,"R","SRLM"
"949",13,38059.1148158482,135124,"R","SRLM"
"950",14,35142.5506663603,135124,"R","SRLM"
"951",15,37982.6177455357,135124,"R","SRLM"
"952",16,44057.2392578125,135124,"R","SRLM"
"953",17,44832.4754638672,135124,"R","SRLM"
"954",18,46394.9904597356,135124,"R","SRLM"
"955",19,49817.1591145833,135124,"R","SRLM"
"956",20,63077.4970703125,135124,"R","SRLM"
"957",1,30610.5477120536,146735,"L","CA1"
"958",2,27591.8917738971,146735,"L","CA1"
"959",3,28721.1011962891,146735,"L","CA1"
"960",4,24431.3664899554,146735,"L","CA1"
"961",5,24338.9365885417,146735,"L","CA1"
"962",6,25280.9742838542,146735,"L","CA1"
"963",7,24440.8574969952,146735,"L","CA1"
"964",8,27214.5190805288,146735,"L","CA1"
"965",9,23089.8011997768,146735,"L","CA1"
"966",10,22463.9349888393,146735,"L","CA1"
"967",11,24088.2177124023,146735,"L","CA1"
"968",12,22668.140625,146735,"L","CA1"
"969",13,19246.461730957,146735,"L","CA1"
"970",14,18685.1537109375,146735,"L","CA1"
"971",15,22200.3213500977,146735,"L","CA1"
"972",16,25192.2512428977,146735,"L","CA1"
"973",17,24048.6822916667,146735,"L","CA1"
"974",18,21770.8894921875,146735,"L","CA1"
"975",19,20847.2494959677,146735,"L","CA1"
"976",20,20506.869934082,146735,"L","CA1"
"977",1,39582.14453125,146735,"L","CA4DG"
"978",2,27405.22734375,146735,"L","CA4DG"
"979",3,24081.675390625,146735,"L","CA4DG"
"980",4,21568.4497070312,146735,"L","CA4DG"
"981",5,22634.55859375,146735,"L","CA4DG"
"982",6,33539.2646484375,146735,"L","CA4DG"
"983",7,32831.225390625,146735,"L","CA4DG"
"984",8,25978.5335286458,146735,"L","CA4DG"
"985",9,29635.8401227679,146735,"L","CA4DG"
"986",10,33031.7371961806,146735,"L","CA4DG"
"987",11,26158.9407087054,146735,"L","CA4DG"
"988",12,22984.4714006696,146735,"L","CA4DG"
"989",13,22374.6959402902,146735,"L","CA4DG"
"990",14,24594.4365985577,146735,"L","CA4DG"
"991",15,19851.2701171875,146735,"L","CA4DG"
"992",1,41679.1608072917,146735,"L","CA2CA3"
"993",2,43820.2914341518,146735,"L","CA2CA3"
"994",3,27954.0717447917,146735,"L","CA2CA3"
"995",4,21526.0559895833,146735,"L","CA2CA3"
"996",5,18432.9132486979,146735,"L","CA2CA3"
"997",6,16810.4612038352,146735,"L","CA2CA3"
"998",7,18315.2391357422,146735,"L","CA2CA3"
"999",8,25171.6098632812,146735,"L","CA2CA3"
"1000",9,29229.2690429688,146735,"L","CA2CA3"
"1001",10,27955.0627441406,146735,"L","CA2CA3"
"1002",11,35429.0376674107,146735,"L","CA2CA3"
"1003",12,36787.4108072917,146735,"L","CA2CA3"
"1004",13,35623.0207648026,146735,"L","CA2CA3"
"1005",14,32329.365546875,146735,"L","CA2CA3"
"1006",15,37235.560716712,146735,"L","CA2CA3"
"1007",16,30627.4494140625,146735,"L","CA2CA3"
"1008",17,27002.5768229167,146735,"L","CA2CA3"
"1009",18,17821.5380859375,146735,"L","CA2CA3"
"1010",1,48413.02734375,146735,"L","subiculum"
"1011",2,40416.0834263393,146735,"L","subiculum"
"1012",3,25051.1139322917,146735,"L","subiculum"
"1013",4,18934.31875,146735,"L","subiculum"
"1014",5,23808.9280598958,146735,"L","subiculum"
"1015",6,24513.2477213542,146735,"L","subiculum"
"1016",7,43965.717578125,146735,"L","subiculum"
"1017",8,48335.71328125,146735,"L","subiculum"
"1018",9,40988.976953125,146735,"L","subiculum"
"1019",10,34358.0949519231,146735,"L","subiculum"
